,Time,Base_B02512,Base_B02598,Base_B02617,Base_B02682,Base_B02764,Base_B02765
8096,2015-03-04 08:00:00,95.0,459.0,688.0,686.0,1317.0,313.0
8097,2015-03-04 09:00:00,85.0,450.0,659.0,677.0,1338.0,334.0
8098,2015-03-04 10:00:00,60.0,327.0,486.0,496.0,1003.0,246.0
8099,2015-03-04 11:00:00,54.0,247.0,422.0,431.0,822.0,243.0
8100,2015-03-04 12:00:00,55.0,229.0,410.0,422.0,799.0,258.0
8101,2015-03-04 13:00:00,57.0,227.0,354.0,386.0,736.0,220.0
8102,2015-03-04 14:00:00,60.0,277.0,435.0,453.0,895.0,230.0
8103,2015-03-04 15:00:00,86.0,311.0,517.0,514.0,1046.0,310.0
8104,2015-03-04 16:00:00,82.0,360.0,609.0,569.0,1160.0,328.0
8105,2015-03-04 17:00:00,75.0,467.0,692.0,671.0,1473.0,420.0
8106,2015-03-04 18:00:00,102.0,587.0,853.0,857.0,1830.0,456.0
8107,2015-03-04 19:00:00,86.0,563.0,867.0,845.0,1951.0,461.0
8108,2015-03-04 20:00:00,84.0,496.0,786.0,850.0,1828.0,446.0
8109,2015-03-04 21:00:00,102.0,539.0,881.0,840.0,1842.0,461.0
8110,2015-03-04 22:00:00,80.0,470.0,820.0,745.0,1732.0,413.0
8111,2015-03-04 23:00:00,61.0,327.0,620.0,541.0,1281.0,308.0
8112,2015-03-05 00:00:00,24.0,191.0,355.0,331.0,807.0,178.0
8113,2015-03-05 01:00:00,12.0,106.0,206.0,173.0,432.0,91.0
8114,2015-03-05 02:00:00,6.0,51.0,100.0,110.0,259.0,47.0
8115,2015-03-05 03:00:00,8.0,29.0,72.0,56.0,150.0,42.0
8116,2015-03-05 04:00:00,10.0,52.0,80.0,95.0,200.0,44.0
8117,2015-03-05 05:00:00,7.0,72.0,124.0,167.0,301.0,65.0
8118,2015-03-05 06:00:00,19.0,176.0,282.0,367.0,660.0,132.0
8119,2015-03-05 07:00:00,73.0,420.0,550.0,637.0,1250.0,272.0
8120,2015-03-05 08:00:00,101.0,551.0,716.0,847.0,1643.0,352.0
8121,2015-03-05 09:00:00,97.0,503.0,708.0,806.0,1545.0,382.0
8122,2015-03-05 10:00:00,77.0,378.0,533.0,597.0,1280.0,307.0
8123,2015-03-05 11:00:00,63.0,309.0,458.0,564.0,1103.0,296.0
8124,2015-03-05 12:00:00,85.0,314.0,447.0,530.0,1076.0,260.0
8125,2015-03-05 13:00:00,75.0,302.0,439.0,510.0,999.0,250.0
8126,2015-03-05 14:00:00,76.0,328.0,479.0,540.0,1048.0,263.0
8127,2015-03-05 15:00:00,41.0,226.0,339.0,325.0,741.0,202.0
8128,2015-03-05 16:00:00,101.0,404.0,556.0,574.0,1255.0,300.0
8129,2015-03-05 17:00:00,118.0,539.0,759.0,741.0,1607.0,394.0
8130,2015-03-05 18:00:00,114.0,603.0,889.0,890.0,1859.0,452.0
8131,2015-03-05 19:00:00,120.0,596.0,897.0,921.0,2049.0,472.0
8132,2015-03-05 20:00:00,101.0,467.0,821.0,888.0,1798.0,429.0
8133,2015-03-05 21:00:00,108.0,514.0,718.0,790.0,1719.0,445.0
8134,2015-03-05 22:00:00,89.0,469.0,722.0,771.0,1572.0,423.0
8135,2015-03-05 23:00:00,73.0,430.0,672.0,654.0,1324.0,327.0
8136,2015-03-06 00:00:00,38.0,295.0,422.0,455.0,978.0,245.0
8137,2015-03-06 01:00:00,31.0,143.0,254.0,253.0,579.0,123.0
8138,2015-03-06 02:00:00,10.0,86.0,152.0,151.0,367.0,88.0
8139,2015-03-06 03:00:00,12.0,58.0,101.0,93.0,254.0,52.0
8140,2015-03-06 04:00:00,9.0,61.0,130.0,117.0,235.0,47.0
8141,2015-03-06 05:00:00,12.0,84.0,128.0,163.0,257.0,63.0
8142,2015-03-06 06:00:00,24.0,179.0,266.0,302.0,562.0,123.0
8143,2015-03-06 07:00:00,57.0,299.0,410.0,487.0,879.0,201.0
8144,2015-03-06 08:00:00,69.0,440.0,573.0,644.0,1203.0,267.0
8145,2015-03-06 09:00:00,79.0,433.0,621.0,717.0,1235.0,309.0
8146,2015-03-06 10:00:00,68.0,355.0,486.0,568.0,1043.0,297.0
8147,2015-03-06 11:00:00,71.0,300.0,420.0,459.0,929.0,255.0
8148,2015-03-06 12:00:00,64.0,297.0,409.0,439.0,841.0,254.0
8149,2015-03-06 13:00:00,66.0,291.0,433.0,457.0,818.0,230.0
8150,2015-03-06 14:00:00,58.0,322.0,460.0,502.0,940.0,257.0
8151,2015-03-06 15:00:00,75.0,319.0,525.0,483.0,1122.0,251.0
8152,2015-03-06 16:00:00,82.0,412.0,648.0,620.0,1248.0,321.0
8153,2015-03-06 17:00:00,98.0,505.0,803.0,748.0,1581.0,426.0
8154,2015-03-06 18:00:00,123.0,625.0,935.0,937.0,1956.0,508.0
8155,2015-03-06 19:00:00,128.0,659.0,964.0,991.0,2221.0,533.0
8156,2015-03-06 20:00:00,128.0,692.0,1033.0,1032.0,2371.0,610.0
8157,2015-03-06 21:00:00,85.0,616.0,917.0,967.0,2236.0,541.0
8158,2015-03-06 22:00:00,102.0,601.0,950.0,933.0,2205.0,552.0
8159,2015-03-06 23:00:00,93.0,586.0,940.0,950.0,2234.0,534.0
8160,2015-03-07 00:00:00,77.0,505.0,824.0,849.0,1961.0,443.0
8161,2015-03-07 01:00:00,43.0,329.0,594.0,559.0,1394.0,349.0
8162,2015-03-07 02:00:00,32.0,209.0,371.0,437.0,1029.0,242.0
8163,2015-03-07 03:00:00,12.0,129.0,236.0,286.0,720.0,142.0
8164,2015-03-07 04:00:00,10.0,108.0,182.0,198.0,478.0,100.0
8165,2015-03-07 05:00:00,6.0,75.0,143.0,152.0,322.0,77.0
8166,2015-03-07 06:00:00,0.0,93.0,135.0,161.0,288.0,64.0
8167,2015-03-07 07:00:00,9.0,112.0,170.0,192.0,329.0,85.0
8168,2015-03-07 08:00:00,18.0,152.0,205.0,245.0,398.0,118.0
8169,2015-03-07 09:00:00,33.0,188.0,286.0,351.0,604.0,159.0
8170,2015-03-07 10:00:00,49.0,244.0,365.0,401.0,722.0,197.0
8171,2015-03-07 11:00:00,47.0,244.0,423.0,446.0,867.0,211.0
8172,2015-03-07 12:00:00,46.0,333.0,441.0,451.0,986.0,246.0
8173,2015-03-07 13:00:00,50.0,303.0,476.0,489.0,948.0,254.0
8174,2015-03-07 14:00:00,62.0,320.0,499.0,498.0,1059.0,275.0
8175,2015-03-07 15:00:00,66.0,320.0,571.0,534.0,1249.0,297.0
8176,2015-03-07 16:00:00,93.0,384.0,647.0,637.0,1384.0,370.0
8177,2015-03-07 17:00:00,106.0,435.0,745.0,697.0,1668.0,466.0
8178,2015-03-07 18:00:00,112.0,470.0,805.0,846.0,1894.0,539.0
8179,2015-03-07 19:00:00,143.0,571.0,917.0,991.0,2124.0,572.0
8180,2015-03-07 20:00:00,108.0,487.0,877.0,958.0,2162.0,566.0
8181,2015-03-07 21:00:00,102.0,479.0,761.0,867.0,1899.0,467.0
8182,2015-03-07 22:00:00,91.0,559.0,815.0,931.0,2075.0,515.0
8183,2015-03-07 23:00:00,83.0,531.0,851.0,963.0,2084.0,546.0
8184,2015-03-08 00:00:00,73.0,502.0,801.0,866.0,1954.0,511.0
8185,2015-03-08 01:00:00,57.0,366.0,600.0,697.0,1584.0,400.0
8186,2015-03-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
8187,2015-03-08 03:00:00,39.0,278.0,466.0,562.0,1192.0,293.0
8188,2015-03-08 04:00:00,30.0,225.0,373.0,405.0,954.0,219.0
8189,2015-03-08 05:00:00,11.0,106.0,196.0,221.0,500.0,124.0
8190,2015-03-08 06:00:00,10.0,85.0,132.0,153.0,303.0,86.0
8191,2015-03-08 07:00:00,18.0,63.0,134.0,156.0,299.0,82.0
8192,2015-03-08 08:00:00,22.0,93.0,141.0,161.0,372.0,84.0
8193,2015-03-08 09:00:00,34.0,118.0,212.0,236.0,429.0,107.0
8194,2015-03-08 10:00:00,42.0,153.0,314.0,313.0,587.0,133.0
8195,2015-03-08 11:00:00,53.0,229.0,399.0,420.0,812.0,190.0
8196,2015-03-08 12:00:00,58.0,282.0,445.0,479.0,961.0,258.0
8197,2015-03-08 13:00:00,66.0,284.0,451.0,507.0,972.0,272.0
8198,2015-03-08 14:00:00,64.0,307.0,473.0,506.0,999.0,270.0
8199,2015-03-08 15:00:00,47.0,277.0,514.0,513.0,1038.0,279.0
8200,2015-03-08 16:00:00,61.0,297.0,534.0,525.0,1079.0,298.0
8201,2015-03-08 17:00:00,61.0,305.0,566.0,552.0,1145.0,312.0
8202,2015-03-08 18:00:00,49.0,282.0,556.0,575.0,1220.0,298.0
8203,2015-03-08 19:00:00,52.0,276.0,542.0,555.0,1266.0,277.0
8204,2015-03-08 20:00:00,44.0,260.0,509.0,494.0,1143.0,257.0
8205,2015-03-08 21:00:00,44.0,247.0,413.0,458.0,1051.0,251.0
8206,2015-03-08 22:00:00,39.0,230.0,389.0,470.0,1007.0,237.0
8207,2015-03-08 23:00:00,25.0,177.0,315.0,333.0,754.0,171.0
8208,2015-03-09 00:00:00,10.0,129.0,203.0,247.0,473.0,115.0
8209,2015-03-09 01:00:00,4.0,75.0,112.0,145.0,304.0,64.0
8210,2015-03-09 02:00:00,4.0,44.0,62.0,79.0,145.0,29.0
8211,2015-03-09 03:00:00,7.0,41.0,46.0,47.0,144.0,26.0
8212,2015-03-09 04:00:00,7.0,72.0,87.0,102.0,183.0,38.0
8213,2015-03-09 05:00:00,11.0,101.0,134.0,156.0,327.0,68.0
8214,2015-03-09 06:00:00,23.0,195.0,251.0,313.0,507.0,132.0
8215,2015-03-09 07:00:00,54.0,294.0,380.0,428.0,806.0,219.0
8216,2015-03-09 08:00:00,87.0,387.0,562.0,607.0,1083.0,285.0
8217,2015-03-09 09:00:00,79.0,372.0,568.0,607.0,1093.0,288.0
8218,2015-03-09 10:00:00,51.0,264.0,376.0,402.0,824.0,233.0
8219,2015-03-09 11:00:00,53.0,191.0,323.0,346.0,639.0,199.0
8220,2015-03-09 12:00:00,49.0,171.0,325.0,318.0,634.0,201.0
8221,2015-03-09 13:00:00,35.0,166.0,281.0,344.0,576.0,164.0
8222,2015-03-09 14:00:00,50.0,190.0,319.0,312.0,680.0,193.0
8223,2015-03-09 15:00:00,81.0,249.0,388.0,419.0,783.0,226.0
8224,2015-03-09 16:00:00,70.0,277.0,415.0,436.0,914.0,245.0
8225,2015-03-09 17:00:00,94.0,304.0,479.0,498.0,991.0,296.0
8226,2015-03-09 18:00:00,82.0,368.0,561.0,533.0,1137.0,332.0
8227,2015-03-09 19:00:00,68.0,371.0,600.0,590.0,1231.0,332.0
8228,2015-03-09 20:00:00,69.0,306.0,551.0,576.0,1180.0,316.0
8229,2015-03-09 21:00:00,70.0,310.0,515.0,587.0,1129.0,301.0
8230,2015-03-09 22:00:00,48.0,288.0,470.0,454.0,1012.0,242.0
8231,2015-03-09 23:00:00,35.0,251.0,380.0,399.0,773.0,219.0
8232,2015-03-10 00:00:00,21.0,120.0,221.0,227.0,474.0,120.0
8233,2015-03-10 01:00:00,7.0,65.0,123.0,146.0,257.0,71.0
8234,2015-03-10 02:00:00,3.0,52.0,61.0,59.0,168.0,39.0
8235,2015-03-10 03:00:00,4.0,24.0,48.0,57.0,105.0,36.0
8236,2015-03-10 04:00:00,7.0,37.0,70.0,72.0,118.0,52.0
8237,2015-03-10 05:00:00,13.0,69.0,124.0,160.0,242.0,84.0
8238,2015-03-10 06:00:00,18.0,144.0,231.0,302.0,462.0,136.0
8239,2015-03-10 07:00:00,50.0,306.0,415.0,476.0,879.0,236.0
8240,2015-03-10 08:00:00,65.0,383.0,594.0,658.0,1081.0,294.0
8241,2015-03-10 09:00:00,67.0,332.0,527.0,574.0,1033.0,285.0
8242,2015-03-10 10:00:00,45.0,229.0,398.0,451.0,798.0,207.0
8243,2015-03-10 11:00:00,45.0,202.0,298.0,364.0,723.0,189.0
8244,2015-03-10 12:00:00,50.0,204.0,307.0,361.0,709.0,201.0
8245,2015-03-10 13:00:00,49.0,173.0,301.0,364.0,686.0,187.0
8246,2015-03-10 14:00:00,55.0,248.0,346.0,398.0,770.0,205.0
8247,2015-03-10 15:00:00,68.0,266.0,424.0,489.0,957.0,255.0
8248,2015-03-10 16:00:00,96.0,399.0,629.0,622.0,1214.0,318.0
8249,2015-03-10 17:00:00,146.0,520.0,783.0,832.0,1557.0,413.0
8250,2015-03-10 18:00:00,129.0,605.0,920.0,993.0,1923.0,518.0
8251,2015-03-10 19:00:00,144.0,692.0,1014.0,1006.0,2199.0,580.0
8252,2015-03-10 20:00:00,147.0,624.0,1026.0,1036.0,2203.0,611.0
8253,2015-03-10 21:00:00,135.0,619.0,1017.0,972.0,2117.0,575.0
8254,2015-03-10 22:00:00,112.0,543.0,895.0,863.0,1895.0,511.0
8255,2015-03-10 23:00:00,69.0,360.0,581.0,633.0,1228.0,330.0
8256,2015-03-11 00:00:00,21.0,183.0,289.0,331.0,650.0,161.0
8257,2015-03-11 01:00:00,17.0,68.0,147.0,172.0,344.0,83.0
8258,2015-03-11 02:00:00,3.0,41.0,83.0,90.0,180.0,49.0
8259,2015-03-11 03:00:00,3.0,32.0,61.0,43.0,118.0,24.0
8260,2015-03-11 04:00:00,3.0,50.0,84.0,94.0,154.0,47.0
8261,2015-03-11 05:00:00,13.0,86.0,136.0,176.0,323.0,79.0
8262,2015-03-11 06:00:00,18.0,151.0,227.0,277.0,483.0,125.0
8263,2015-03-11 07:00:00,67.0,264.0,414.0,476.0,844.0,242.0
8264,2015-03-11 08:00:00,74.0,392.0,561.0,649.0,1185.0,306.0
8265,2015-03-11 09:00:00,84.0,340.0,521.0,575.0,1072.0,278.0
8266,2015-03-11 10:00:00,51.0,267.0,374.0,456.0,818.0,223.0
8267,2015-03-11 11:00:00,69.0,236.0,305.0,388.0,713.0,194.0
8268,2015-03-11 12:00:00,69.0,215.0,338.0,404.0,705.0,202.0
8269,2015-03-11 13:00:00,71.0,229.0,335.0,366.0,693.0,208.0
8270,2015-03-11 14:00:00,65.0,264.0,389.0,394.0,743.0,233.0
8271,2015-03-11 15:00:00,67.0,290.0,502.0,484.0,910.0,271.0
8272,2015-03-11 16:00:00,79.0,377.0,560.0,578.0,1176.0,327.0
8273,2015-03-11 17:00:00,95.0,445.0,667.0,731.0,1401.0,409.0
8274,2015-03-11 18:00:00,100.0,511.0,737.0,800.0,1520.0,460.0
8275,2015-03-11 19:00:00,91.0,530.0,802.0,852.0,1716.0,457.0
8276,2015-03-11 20:00:00,80.0,441.0,754.0,815.0,1776.0,497.0
8277,2015-03-11 21:00:00,89.0,472.0,759.0,747.0,1654.0,465.0
8278,2015-03-11 22:00:00,91.0,418.0,686.0,728.0,1488.0,414.0
8279,2015-03-11 23:00:00,45.0,311.0,506.0,565.0,1168.0,307.0
8280,2015-03-12 00:00:00,30.0,181.0,335.0,360.0,713.0,178.0
8281,2015-03-12 01:00:00,11.0,103.0,169.0,175.0,401.0,102.0
8282,2015-03-12 02:00:00,10.0,57.0,95.0,89.0,266.0,74.0
8283,2015-03-12 03:00:00,8.0,44.0,76.0,57.0,158.0,46.0
8284,2015-03-12 04:00:00,6.0,69.0,97.0,119.0,228.0,53.0
8285,2015-03-12 05:00:00,9.0,95.0,134.0,173.0,332.0,77.0
8286,2015-03-12 06:00:00,23.0,155.0,236.0,302.0,545.0,143.0
8287,2015-03-12 07:00:00,46.0,275.0,396.0,481.0,916.0,252.0
8288,2015-03-12 08:00:00,73.0,421.0,529.0,644.0,1162.0,287.0
8289,2015-03-12 09:00:00,59.0,379.0,560.0,591.0,1168.0,294.0
8290,2015-03-12 10:00:00,48.0,255.0,434.0,496.0,893.0,240.0
8291,2015-03-12 11:00:00,48.0,246.0,381.0,430.0,843.0,255.0
8292,2015-03-12 12:00:00,57.0,264.0,382.0,429.0,836.0,227.0
8293,2015-03-12 13:00:00,50.0,251.0,352.0,420.0,790.0,186.0
8294,2015-03-12 14:00:00,70.0,301.0,392.0,505.0,917.0,225.0
8295,2015-03-12 15:00:00,67.0,307.0,499.0,536.0,1096.0,282.0
8296,2015-03-12 16:00:00,97.0,413.0,562.0,677.0,1237.0,340.0
8297,2015-03-12 17:00:00,91.0,471.0,648.0,799.0,1413.0,390.0
8298,2015-03-12 18:00:00,132.0,561.0,814.0,892.0,1704.0,493.0
8299,2015-03-12 19:00:00,116.0,590.0,851.0,955.0,1948.0,587.0
8300,2015-03-12 20:00:00,117.0,527.0,821.0,963.0,1965.0,544.0
8301,2015-03-12 21:00:00,111.0,577.0,889.0,1021.0,1919.0,542.0
8302,2015-03-12 22:00:00,97.0,547.0,887.0,942.0,1868.0,513.0
8303,2015-03-12 23:00:00,69.0,462.0,717.0,795.0,1578.0,436.0
8304,2015-03-13 00:00:00,36.0,290.0,441.0,501.0,981.0,272.0
8305,2015-03-13 01:00:00,20.0,154.0,272.0,289.0,566.0,167.0
8306,2015-03-13 02:00:00,13.0,82.0,135.0,180.0,321.0,127.0
8307,2015-03-13 03:00:00,12.0,59.0,97.0,124.0,233.0,64.0
8308,2015-03-13 04:00:00,13.0,93.0,140.0,163.0,291.0,83.0
8309,2015-03-13 05:00:00,14.0,100.0,150.0,172.0,355.0,78.0
8310,2015-03-13 06:00:00,25.0,142.0,216.0,298.0,516.0,131.0
8311,2015-03-13 07:00:00,53.0,278.0,380.0,496.0,880.0,199.0
8312,2015-03-13 08:00:00,76.0,374.0,546.0,638.0,1130.0,285.0
8313,2015-03-13 09:00:00,66.0,378.0,541.0,626.0,1142.0,295.0
8314,2015-03-13 10:00:00,46.0,263.0,442.0,523.0,892.0,241.0
8315,2015-03-13 11:00:00,50.0,241.0,371.0,491.0,841.0,234.0
8316,2015-03-13 12:00:00,55.0,252.0,381.0,449.0,813.0,225.0
8317,2015-03-13 13:00:00,60.0,216.0,349.0,448.0,826.0,208.0
8318,2015-03-13 14:00:00,57.0,290.0,414.0,470.0,937.0,250.0
8319,2015-03-13 15:00:00,72.0,375.0,514.0,566.0,1098.0,299.0
8320,2015-03-13 16:00:00,83.0,392.0,607.0,700.0,1225.0,337.0
8321,2015-03-13 17:00:00,87.0,458.0,748.0,747.0,1541.0,422.0
8322,2015-03-13 18:00:00,87.0,552.0,841.0,895.0,1832.0,520.0
8323,2015-03-13 19:00:00,123.0,631.0,965.0,1067.0,2125.0,661.0
8324,2015-03-13 20:00:00,118.0,560.0,831.0,1026.0,2088.0,630.0
8325,2015-03-13 21:00:00,80.0,484.0,783.0,960.0,1953.0,578.0
8326,2015-03-13 22:00:00,73.0,509.0,809.0,989.0,1978.0,579.0
8327,2015-03-13 23:00:00,83.0,504.0,785.0,975.0,1965.0,605.0
8328,2015-03-14 00:00:00,65.0,400.0,700.0,859.0,1653.0,487.0
8329,2015-03-14 01:00:00,33.0,291.0,478.0,552.0,1217.0,357.0
8330,2015-03-14 02:00:00,23.0,183.0,323.0,352.0,843.0,244.0
8331,2015-03-14 03:00:00,8.0,139.0,229.0,285.0,588.0,192.0
8332,2015-03-14 04:00:00,8.0,118.0,182.0,226.0,501.0,154.0
8333,2015-03-14 05:00:00,8.0,100.0,146.0,173.0,365.0,118.0
8334,2015-03-14 06:00:00,8.0,100.0,154.0,177.0,332.0,108.0
8335,2015-03-14 07:00:00,8.0,110.0,196.0,235.0,380.0,103.0
8336,2015-03-14 08:00:00,30.0,157.0,256.0,348.0,552.0,157.0
8337,2015-03-14 09:00:00,31.0,245.0,420.0,506.0,812.0,223.0
8338,2015-03-14 10:00:00,56.0,352.0,544.0,731.0,1181.0,316.0
8339,2015-03-14 11:00:00,62.0,422.0,662.0,856.0,1494.0,386.0
8340,2015-03-14 12:00:00,70.0,473.0,723.0,933.0,1657.0,446.0
8341,2015-03-14 13:00:00,64.0,453.0,717.0,844.0,1501.0,435.0
8342,2015-03-14 14:00:00,69.0,354.0,659.0,704.0,1361.0,370.0
8343,2015-03-14 15:00:00,57.0,350.0,582.0,679.0,1230.0,381.0
8344,2015-03-14 16:00:00,74.0,443.0,703.0,868.0,1521.0,453.0
8345,2015-03-14 17:00:00,95.0,505.0,782.0,976.0,1722.0,522.0
8346,2015-03-14 18:00:00,106.0,458.0,790.0,905.0,1719.0,527.0
8347,2015-03-14 19:00:00,141.0,567.0,860.0,997.0,1985.0,588.0
8348,2015-03-14 20:00:00,108.0,562.0,834.0,1050.0,2184.0,592.0
8349,2015-03-14 21:00:00,114.0,551.0,867.0,1010.0,2044.0,571.0
8350,2015-03-14 22:00:00,78.0,488.0,786.0,984.0,1967.0,573.0
8351,2015-03-14 23:00:00,87.0,477.0,766.0,936.0,1879.0,544.0
8352,2015-03-15 00:00:00,60.0,459.0,685.0,845.0,1625.0,479.0
8353,2015-03-15 01:00:00,57.0,306.0,540.0,620.0,1329.0,372.0
8354,2015-03-15 02:00:00,28.0,209.0,350.0,446.0,950.0,296.0
8355,2015-03-15 03:00:00,13.0,142.0,251.0,314.0,666.0,206.0
8356,2015-03-15 04:00:00,11.0,130.0,174.0,261.0,493.0,139.0
8357,2015-03-15 05:00:00,13.0,79.0,153.0,162.0,320.0,105.0
8358,2015-03-15 06:00:00,9.0,79.0,146.0,182.0,307.0,104.0
8359,2015-03-15 07:00:00,13.0,75.0,137.0,176.0,321.0,82.0
8360,2015-03-15 08:00:00,14.0,88.0,149.0,194.0,349.0,82.0
8361,2015-03-15 09:00:00,20.0,122.0,209.0,280.0,432.0,117.0
8362,2015-03-15 10:00:00,32.0,210.0,331.0,415.0,696.0,177.0
8363,2015-03-15 11:00:00,52.0,327.0,414.0,518.0,961.0,234.0
8364,2015-03-15 12:00:00,53.0,347.0,490.0,620.0,1033.0,256.0
8365,2015-03-15 13:00:00,57.0,345.0,484.0,641.0,1053.0,297.0
8366,2015-03-15 14:00:00,51.0,370.0,482.0,628.0,1077.0,287.0
8367,2015-03-15 15:00:00,54.0,335.0,514.0,641.0,1168.0,324.0
8368,2015-03-15 16:00:00,55.0,382.0,512.0,659.0,1202.0,375.0
8369,2015-03-15 17:00:00,70.0,394.0,554.0,651.0,1280.0,351.0
8370,2015-03-15 18:00:00,55.0,324.0,526.0,575.0,1231.0,354.0
8371,2015-03-15 19:00:00,47.0,272.0,523.0,547.0,1167.0,362.0
8372,2015-03-15 20:00:00,30.0,282.0,511.0,534.0,1183.0,302.0
8373,2015-03-15 21:00:00,51.0,240.0,423.0,448.0,1050.0,282.0
8374,2015-03-15 22:00:00,50.0,239.0,381.0,370.0,986.0,260.0
8375,2015-03-15 23:00:00,25.0,196.0,309.0,360.0,735.0,186.0
8376,2015-03-16 00:00:00,16.0,123.0,225.0,251.0,528.0,126.0
8377,2015-03-16 01:00:00,9.0,67.0,128.0,173.0,274.0,78.0
8378,2015-03-16 02:00:00,8.0,48.0,82.0,120.0,200.0,53.0
8379,2015-03-16 03:00:00,5.0,35.0,70.0,81.0,144.0,58.0
8380,2015-03-16 04:00:00,4.0,66.0,99.0,128.0,230.0,72.0
8381,2015-03-16 05:00:00,12.0,128.0,175.0,209.0,345.0,103.0
8382,2015-03-16 06:00:00,16.0,184.0,292.0,324.0,559.0,161.0
8383,2015-03-16 07:00:00,46.0,253.0,415.0,508.0,883.0,249.0
8384,2015-03-16 08:00:00,63.0,346.0,551.0,603.0,1042.0,311.0
8385,2015-03-16 09:00:00,62.0,350.0,510.0,584.0,1001.0,327.0
8386,2015-03-16 10:00:00,54.0,241.0,395.0,464.0,750.0,245.0
8387,2015-03-16 11:00:00,53.0,211.0,307.0,377.0,664.0,209.0
8388,2015-03-16 12:00:00,52.0,162.0,292.0,388.0,619.0,194.0
8389,2015-03-16 13:00:00,42.0,180.0,299.0,373.0,637.0,204.0
8390,2015-03-16 14:00:00,56.0,198.0,324.0,386.0,690.0,215.0
8391,2015-03-16 15:00:00,67.0,219.0,382.0,396.0,748.0,224.0
8392,2015-03-16 16:00:00,59.0,251.0,440.0,497.0,816.0,235.0
8393,2015-03-16 17:00:00,77.0,274.0,456.0,506.0,923.0,277.0
8394,2015-03-16 18:00:00,82.0,302.0,492.0,642.0,1099.0,305.0
8395,2015-03-16 19:00:00,70.0,342.0,520.0,600.0,1190.0,346.0
8396,2015-03-16 20:00:00,64.0,342.0,532.0,633.0,1170.0,373.0
8397,2015-03-16 21:00:00,66.0,331.0,513.0,650.0,1166.0,358.0
8398,2015-03-16 22:00:00,67.0,295.0,424.0,565.0,932.0,297.0
8399,2015-03-16 23:00:00,41.0,195.0,357.0,390.0,723.0,206.0
8400,2015-03-17 00:00:00,20.0,106.0,198.0,199.0,466.0,115.0
8401,2015-03-17 01:00:00,10.0,64.0,115.0,138.0,272.0,72.0
8402,2015-03-17 02:00:00,4.0,39.0,63.0,78.0,150.0,33.0
8403,2015-03-17 03:00:00,2.0,31.0,48.0,57.0,72.0,34.0
8404,2015-03-17 04:00:00,8.0,30.0,77.0,83.0,168.0,57.0
8405,2015-03-17 05:00:00,7.0,66.0,130.0,175.0,303.0,82.0
8406,2015-03-17 06:00:00,15.0,143.0,221.0,312.0,505.0,141.0
8407,2015-03-17 07:00:00,39.0,243.0,395.0,509.0,898.0,248.0
8408,2015-03-17 08:00:00,63.0,401.0,534.0,678.0,1140.0,321.0
8409,2015-03-17 09:00:00,70.0,349.0,503.0,683.0,1197.0,278.0
8410,2015-03-17 10:00:00,46.0,221.0,384.0,446.0,838.0,222.0
8411,2015-03-17 11:00:00,34.0,158.0,271.0,345.0,641.0,185.0
8412,2015-03-17 12:00:00,45.0,181.0,275.0,357.0,636.0,192.0
8413,2015-03-17 13:00:00,50.0,136.0,291.0,328.0,627.0,187.0
8414,2015-03-17 14:00:00,47.0,202.0,303.0,372.0,717.0,198.0
8415,2015-03-17 15:00:00,65.0,235.0,392.0,447.0,785.0,244.0
8416,2015-03-17 16:00:00,64.0,285.0,393.0,483.0,871.0,252.0
8417,2015-03-17 17:00:00,64.0,337.0,493.0,637.0,1091.0,352.0
8418,2015-03-17 18:00:00,95.0,442.0,623.0,781.0,1408.0,410.0
8419,2015-03-17 19:00:00,90.0,483.0,680.0,832.0,1618.0,472.0
8420,2015-03-17 20:00:00,101.0,462.0,724.0,898.0,1700.0,475.0
8421,2015-03-17 21:00:00,102.0,511.0,759.0,891.0,1727.0,483.0
8422,2015-03-17 22:00:00,82.0,501.0,754.0,796.0,1642.0,476.0
8423,2015-03-17 23:00:00,64.0,338.0,561.0,648.0,1226.0,349.0
8424,2015-03-18 00:00:00,44.0,204.0,322.0,403.0,766.0,222.0
8425,2015-03-18 01:00:00,18.0,107.0,177.0,204.0,414.0,124.0
8426,2015-03-18 02:00:00,10.0,59.0,102.0,143.0,268.0,69.0
8427,2015-03-18 03:00:00,4.0,37.0,58.0,93.0,144.0,47.0
8428,2015-03-18 04:00:00,5.0,56.0,96.0,109.0,204.0,51.0
8429,2015-03-18 05:00:00,8.0,83.0,120.0,190.0,318.0,79.0
8430,2015-03-18 06:00:00,22.0,180.0,254.0,349.0,561.0,154.0
8431,2015-03-18 07:00:00,39.0,257.0,449.0,525.0,841.0,276.0
8432,2015-03-18 08:00:00,61.0,391.0,580.0,674.0,1192.0,346.0
8433,2015-03-18 09:00:00,66.0,359.0,553.0,681.0,1158.0,323.0
8434,2015-03-18 10:00:00,47.0,277.0,423.0,490.0,863.0,241.0
8435,2015-03-18 11:00:00,51.0,253.0,357.0,451.0,817.0,228.0
8436,2015-03-18 12:00:00,61.0,245.0,344.0,440.0,820.0,226.0
8437,2015-03-18 13:00:00,52.0,252.0,391.0,477.0,776.0,223.0
8438,2015-03-18 14:00:00,56.0,273.0,411.0,433.0,878.0,231.0
8439,2015-03-18 15:00:00,64.0,302.0,473.0,558.0,901.0,295.0
